Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det,min_Re_Sigma_minus,min_Re_Sigma_plus
0.278,0.12,3,0.2533863779984936,0.0530868209965911,0.634,0.1848851505820269,0.625,0.027008508920075027,0.025402993833446245
0.278,0.121,3,0.25122769614359175,0.05500631516372676,0.634,0.1922139498845686,0.6245,0.026998971150714993,0.025382759109458686
0.278,0.122,3,0.24916326071811204,0.05684730955672984,0.634,0.19928719692284064,0.624,0.02698999545179742,0.02536302506005653
0.278,0.123,3,0.24718367466688082,0.058617659955127986,0.634,0.20612981869308286,0.623,0.026981522621974965,0.025343740824514984
0.278,0.124,3,0.2452809192138801,0.06032407219184337,0.634,0.21276134648994094,0.6225,0.026973502188874326,0.025324862999623724
0.278,0.125,3,0.24344809501660178,0.06197231779236787,0.634,0.21920259273373782,0.622,0.026965890764342845,0.025306354238725147
0.278,0.126,3,0.24167922148782564,0.06356740121336707,0.634,0.22546966669998422,0.6215,0.026958650770208568,0.02528818216577938
0.278,0.127,3,0.2399690792736071,0.06511369115899773,0.634,0.2315766766058704,0.621,0.02695174943874637,0.025270318523094183
0.278,0.128,3,0.2383130852048262,0.06661502485816848,0.634,0.23753504394110153,0.62,0.026945158019715976,0.025252738494838563
0.278,0.129,3,0.23670719200041515,0.06807479172603724,0.634,0.24335619734607575,0.6195,0.02693885114475314,0.025235420164513318
0.278,0.13,3,0.23514780706024613,0.06949593694427673,0.6345000000000001,0.24905064936476903,0.619,0.02693280631304696,0.02521834407571728
0.278,0.131,3,0.23363172614119904,0.0708811222818801,0.6345000000000001,0.2546271549833066,0.6185,0.026927003471523516,0.025201492873435496
0.278,0.132,3,0.2321560787532795,0.07223284186678333,0.6345000000000001,0.26009357859945104,0.618,0.026921424669409454,0.025184851008727596
0.278,0.133,3,0.23071828287050491,0.07355325974377554,0.6345000000000001,0.2654565081674616,0.617,0.026916053771879396,0.025168404493799347
0.278,0.134,3,0.22931600710853325,0.0748443302737284,0.6345000000000001,0.27072211641831223,0.6165,0.026910876221040974,0.025152140697457602
0.278,0.135,3,0.2279471389354394,0.07610782468568698,0.6345000000000001,0.27589706208681614,0.616,0.026905878835149628,0.02513604817319261
0.278,0.136,3,0.22660975779356257,0.07734535353220015,0.6345000000000001,0.28098665052448474,0.6155,0.026901049638928178,0.0251201165138177
0.278,0.137,3,0.22530211224678268,0.07855838578590801,0.6345000000000001,0.28599573039802173,0.615,0.026896377719369785,0.025104336227876018
0.278,0.138,3,0.2240226004487555,0.07974826516456042,0.6345000000000001,0.2909287454366095,0.6145,0.026891853102555163,0.02508869863400421
0.278,0.139,3,0.2227697533675808,0.08091622415510791,0.6345000000000001,0.2957893604052037,0.6135,0.026887466647903917,0.025073195770200077
0.278,0.14,3,0.22154222031146656,0.08206339611663808,0.6345000000000001,0.3005811740174525,0.613,0.026883209956973176,0.02505782031553153
0.278,0.14100000000000001,3,0.2203387563855225,0.08319082577064452,0.6345000000000001,0.3053082876473323,0.6125,0.026879075294460056,0.025042565522286824
0.278,0.14200000000000002,3,0.21915821157749993,0.08429947833070893,0.6345000000000001,0.30997391111877576,0.612,0.026875055519493846,0.025027425156932164
0.278,0.14300000000000002,3,0.21799952122418423,0.08539024747876926,0.6345000000000001,0.31458102103506497,0.6115,0.02687114402564611,0.025012393448534318
0.278,0.14400000000000002,3,0.21686169765327326,0.08646386035390438,0.635,0.3191323831913457,0.611,0.026867334688360105,0.024997465043539
0.278,0.14500000000000002,3,0.21574382283038102,0.08752112605995356,0.635,0.3236305723337922,0.6105,0.026863621818721917,0.02498263496598398
0.278,0.14600000000000002,3,0.21464504186897598,0.08856282729520809,0.635,0.3280773019412549,0.6095,0.026860000122673908,0.02496789858237819
0.278,0.14700000000000002,3,0.21356455728407114,0.08958963364046588,0.635,0.3324753588511761,0.609,0.02685646466491721,0.024953251570602637
0.278,0.148,3,0.2125016238892656,0.09060217081808436,0.635,0.33682701288716277,0.6085,0.026853010836868637,0.02493868989229015
0.278,0.149,3,0.21145554425227478,0.09160102449705425,0.635,0.3411342285576863,0.608,0.026849634328136023,0.02492420976822543
0.278,0.15,3,0.21042566463686932,0.09258674369135939,0.635,0.34539884960540496,0.6075,0.026846331101056675,0.024909807656375488
0.279,0.06,3,0.2630257453471309,0.040499425382174783,0.6335,0.13704299435827674,0.6285000000000001,0.026980039479904485,0.026158327632638995
0.279,0.061,3,0.26352770344964893,0.040127869333841014,0.6335,0.1357252120016362,0.6285000000000001,0.026988565498061914,0.026152966723608836
0.279,0.062,3,0.26404346362924497,0.03974567221546232,0.6335,0.1343715341808154,0.6285000000000001,0.026997156006314377,0.026147657602594333
0.279,0.063,3,0.26457346350717775,0.03935247586336247,0.6335,0.1329797150772391,0.629,0.027005813841954725,0.02614240253688108
0.279,0.064,3,0.26511816981102415,0.03894789827083275,0.6335,0.1315465154580253,0.629,0.027014542030140292,0.026137203947442685
0.279,0.065,3,0.2656780809961802,0.038531531444357024,0.6335,0.13007373807178113,0.629,0.027023343800840934,0.026132064422877428
0.279,0.066,3,0.2662537301788164,0.03810293900607404,0.6335,0.1285600435076901,0.629,0.02703222260779958,0.0261269867350098
0.279,0.067,3,0.26684568842617695,0.03766126343867133,0.634,0.12699964454609472,0.6295,0.027041182149801696,0.026121973856402927
0.279,0.068,3,0.26745456845824767,0.03720626155596303,0.634,0.12539478371954532,0.6295,0.027050226394603017,0.026117028980071715
0.279,0.069,3,0.2680810288246697,0.03673750427135415,0.634,0.123744199495619,0.6295,0.027059359605928167,0.0261121555417395
0.279,0.06999999999999999,3,0.26872577863272,0.03625440965392847,0.634,0.12204218240760013,0.63,0.027068586374030514,0.02610735724504523
0.279,0.071,3,0.2693895829168106,0.03575634985611782,0.634,0.12028927964791028,0.63,0.027077911650397683,0.026102638090186845
0.279,0.072,3,0.270073268757824,0.03524264610037001,0.634,0.11848467156742017,0.63,0.027087340787303193,0.026098002406582846
0.279,0.073,3,0.2707777322827349,0.034712562947425744,0.634,0.11662177196618947,0.6305000000000001,0.027096879583047222,0.026093454890252964
0.279,0.074,3,0.2715039467023698,0.03416530171806868,0.634,0.11470088206337471,0.6305000000000001,0.027106534333907407,0.026089000646766704
0.279,0.075,3,0.2722529715793835,0.033599989701804105,0.6345000000000001,0.11272070252840295,0.6305000000000001,0.027116311894041307,0.02608464524079253
0.279,0.076,3,0.27302596356153985,0.033015024258957484,0.6345000000000001,0.11067261436264168,0.631,0.02712621974486083,0.026080394753512686
0.279,0.077,3,0.2738241888697589,0.03240998901082362,0.6345000000000001,0.10855830642850837,0.631,0.02713626607575045,0.02607625584946132
0.279,0.078,3,0.2746490378997045,0.03178374000390023,0.6345000000000001,0.1063736243524832,0.6315,0.027146459878449613,0.026072235854717737
0.279,0.079,3,0.27550204238461257,0.031135017052853077,0.6345000000000001,0.10411021715413847,0.6315,0.027156811057995167,0.02606834284886596
0.279,0.08,3,0.2763848956821812,0.030462427105676714,0.6345000000000001,0.10176927317820197,0.6315,0.02716733056386464,0.02606458577375332
0.279,0.081,3,0.27729947689856943,0.02976442447745007,0.6345000000000001,0.09934175459499238,0.632,0.02717803054593371,0.026060974562891404
0.279,0.08199999999999999,3,0.2782478797604123,0.02903928721437768,0.6345000000000001,0.09682320666465022,0.632,0.027188924541142176,0.026057520296411573
0.279,0.08299999999999999,3,0.279232447408996,0.02828484761309721,0.635,0.09421041175123102,0.6325000000000001,0.02720002769846723,0.02605423538790881
0.279,0.08399999999999999,3,0.2802558146444081,0.027498527752794384,0.635,0.09148930511324503,0.6325000000000001,0.027211357052093654,0.02605113381141943
0.279,0.08499999999999999,3,0.28132095962822584,0.026678466416245952,0.635,0.08865995267889831,0.6325000000000001,0.027222931855784827,0.026048231379376733
0.279,0.086,3,0.28243126771439947,0.02582187250127086,0.635,0.08570793342367201,0.633,0.027234773995742506,0.026045546085964738
0.279,0.087,3,0.28308427896447896,0.025351811229892336,0.635,0.0841009462488555,0.633,0.027243742111257567,0.02604034386521133
0.279,0.088,3,0.28327754054387944,0.025269975583659184,0.635,0.08384055845067892,0.633,0.027249813608635022,0.026032617391539555
0.279,0.089,3,0.28347306827098556,0.025187290780202536,0.635,0.08357757205864523,0.633,0.027255875284226322,0.02602488223203043
0.279,0.09,3,0.28367086345991005,0.025103761493194033,0.635,0.08331200626125425,0.633,0.0272619271353702,0.026017138395418773
0.279,0.091,3,0.28387092739908265,0.025018763949645386,0.6355,0.08304048078706927,0.6335,0.02726796915919969,0.02600938589022959
0.279,0.092,3,0.2840732613495657,0.02493265520274046,0.6355,0.08276627376210008,0.6335,0.02727400135263084,0.026001624724769704
0.279,0.093,3,0.28427786654332754,0.02484570079687823,0.6355,0.08248948942395855,0.6335,0.027280023712351064,0.025993854907119186
0.279,0.094,3,0.28448474418147834,0.02475790585667559,0.6355,0.08221014881032088,0.6335,0.027286036234807267,0.025986076445122658
0.279,0.095,3,0.2846938954324734,0.024669275693832402,0.6355,0.08192827366120099,0.6335,0.027292038916193733,0.025978289346380464
0.279,0.096,3,0.28490532143027436,0.024579815813362643,0.6355,0.08164388644081023,0.6335,0.02729803175243964,0.025970493618239693
0.279,0.097,3,0.2851190232724769,0.024489531920017488,0.6355,0.08135474471344464,0.634,0.027304014739196414,0.025962689267785097
0.279,0.098,3,0.2853350020183915,0.02439828894271095,0.636,0.0810615442801048,0.634,0.027309987871824707,0.025954876301829757
0.279,0.099,3,0.2855532586870943,0.024305373036842628,0.636,0.0807658395845644,0.634,0.027315951145381125,0.025947054726905745
0.279,0.1,3,0.28577379425543464,0.024211633569511674,0.636,0.08046765528031799,0.634,0.02732190455460471,0.02593922454925455
0.279,0.101,3,0.28599660965600116,0.024117076803789387,0.636,0.08016701684548468,0.634,0.027327848093903023,0.025931385774817368
0.279,0.10200000000000001,3,0.286221705775045,0.024021709230579582,0.636,0.07986395060866944,0.634,0.02733378175733804,0.02592353840922528
0.279,0.10300000000000001,3,0.2864490834503735,0.023925537576239768,0.636,0.07955589040400704,0.6345000000000001,0.027339705538611696,0.025915682457789253
0.279,0.104,3,0.2866787434691877,0.023828568810461716,0.636,0.07924385068338989,0.6345000000000001,0.027345619431051103,0.02590781792549001
0.279,0.105,3,0.2869106865658911,0.023730618519575097,0.6365000000000001,0.07892939781989096,0.6345000000000001,0.027351523427593557,0.025899944816967755
0.279,0.106,3,0.2871449134198468,0.023630968974232402,0.6365000000000001,0.07861256073972452,0.6345000000000001,0.02735741752077111,0.025892063136511722
0.279,0.107,3,0.2873814246530973,0.023530524818273627,0.6365000000000001,0.07829336933934894,0.6345000000000001,0.027363301702694926,0.025884172888049624
0.279,0.108,3,0.2876202208280431,0.023429293713360954,0.6365000000000001,0.07797185451613417,0.6345000000000001,0.027369175965039287,0.02587627407513693
0.279,0.109,3,0.2878613024450708,0.023327283599245782,0.6365000000000001,0.07764355602306598,0.635,0.027375040299025294,0.02586836670094596
0.279,0.11,3,0.28810466994015144,0.02322450270314528,0.6365000000000001,0.0773129215849215,0.635,0.02738089469540423,0.025860450768254942
0.279,0.111,3,0.288350323682375,0.023120959549454517,0.6365000000000001,0.07697998661048251,0.635,0.02738673914444062,0.02585252627943676
0.279,0.112,3,0.28405967580612895,0.026815590819439666,0.6365000000000001,0.08988547239472033,0.6345000000000001,0.027363790918023732,0.025820539412201554
0.279,0.11299999999999999,3,0.27985473619967033,0.0304407375390187,0.637,0.10270847973319193,0.634,0.027341386679312893,0.025789075041254484
0.279,0.11399999999999999,3,0.2760525467765667,0.03373053888522392,0.637,0.11448268238167869,0.633,0.027321527155775953,0.025759799296056814
0.279,0.11499999999999999,3,0.27257634496162597,0.036748808357187294,0.637,0.12539964376044624,0.6325000000000001,0.02730371835199709,0.025732292446193964
0.279,0.11599999999999999,3,0.2693691980848983,0.03954289423682041,0.637,0.13560631601685239,0.632,0.027287594535259356,0.02570624345635383
0.279,0.11699999999999999,3,0.2663878487864389,0.04214880077968001,0.637,0.1452126746836631,0.631,0.027272878259266328,0.025681416152278553
0.279,0.118,3,0.2635987204252376,0.04459449431418714,0.637,0.15430207616593106,0.6305000000000001,0.02725935447490042,0.025657627300685663
0.279,0.119,3,0.260975256838406,0.04690210748221575,0.637,0.16294719846571273,0.63,0.027246853319849232,0.025634732031225165
0.279,0.12,3,0.2584961053925475,0.049089446110647264,0.637,0.1712036896778136,0.6295,0.027235238381709118,0.025612613890264996
0.279,0.121,3,0.2561438463460505,0.051171043807253694,0.637,0.17911556733670564,0.6285000000000001,0.02722439850092545,0.02559117789121322
0.279,0.122,3,0.2539040848306055,0.05315891608740245,0.637,0.18672141046404406,0.628,0.0272142419199331,0.02557034555165003
0.279,0.123,3,0.25176478909538874,0.05506311029357402,0.637,0.19405445115152709,0.6275,0.027204692023644443,0.02555005127854128
0.279,0.124,3,0.2497157995711097,0.056892113775775334,0.637,0.20114171775226988,0.627,0.027195684182536664,0.02553023968785159
0.279,0.125,3,0.24774845874677293,0.05865316176992968,0.637,0.20800502242955973,0.626,0.02718716337476605,0.025510863584597886
0.279,0.126,3,0.24585532802293716,0.06035247302938156,0.637,0.2146649006129898,0.6255000000000001,0.027179082368606753,0.025491882418116993
0.279,0.127,3,0.24402996820701423,0.061995432567906135,0.637,0.2211396440915823,0.625,0.027171400314537287,0.025473261084893672
0.279,0.128,3,0.24226676727357022,0.06358673510746318,0.637,0.2274444117677266,0.6245,0.02716408164131775,0.02545496898940734
0.279,0.129,3,0.2405608037082388,0.06513049893082566,0.637,0.23359250771467827,0.6235,0.027157095180756673,0.025436979299161028
0.279,0.13,3,0.2389077369780876,0.06663035716474229,0.637,0.2395941377954539,0.623,0.02715041346669181,0.025419268347695877
0.279,0.131,3,0.23730371892078336,0.06808953165251401,0.637,0.24546156759633025,0.6225,0.027144012168228142,0.025401815151695446
0.279,0.132,3,0.23574532143782154,0.06951089325243646,0.637,0.2512041674212031,0.622,0.027137869627548796,0.025384601016990298
0.279,0.133,3,0.23422947702060593,0.07089701144884607,0.637,0.2568303466600704,0.6215,0.027131966479984868,0.025367609214521154
0.279,0.134,3,0.23275342946971023,0.07225010239645312,0.6375,0.26234768243769835,0.621,0.027126285339385787,0.025350824711860346
0.279,0.135,3,0.23131469277945016,0.07357227594070478,0.6375,0.2677620556785889,0.62,0.027120810535769587,0.025334233949231583
0.279,0.136,3,0.22991101661517935,0.07486548654352762,0.6375,0.2730803903864548,0.6195,0.027115527895161577,0.025317824651452867
0.279,0.137,3,0.22854035715288917,0.0761314474154758,0.6375,0.2783086877988658,0.619,0.027110424553729723,0.02530158566909474
0.279,0.138,3,0.2272008523104958,0.07737171971164875,0.6375,0.28345211121517866,0.6185,0.027105488799994432,0.0252855068435631
0.279,0.139,3,0.22589080059917557,0.0785877301954787,0.6375,0.2885153892081897,0.618,0.0271007099401688,0.025269578891901328
0.279,0.14,3,0.22460864297680772,0.0797807863986202,0.6375,0.29350286376293944,0.6175,0.027096078182671512,0.025253793307944247
0.279,0.14100000000000001,3,0.22335294720531368,0.08095208969197976,0.6375,0.2984177668536418,0.6165,0.02709158453862344,0.025238142277109632
0.279,0.14200000000000002,3,0.22212239430759423,0.08210274660477591,0.6375,0.303264318227239,0.616,0.02708722073574085,0.02522261860262452
0.279,0.14300000000000002,3,0.22091576679399327,0.0832337786667249,0.6375,0.30804620741462596,0.6155,0.027082979143514187,0.025207215641388368
0.279,0.14400000000000002,3,0.21973193838726077,0.08434613099929382,0.6375,0.3127665913313647,0.615,0.027078852707939898,0.02519192724799681
0.279,0.14500000000000002,3,0.21856986502226314,0.08544067984258683,0.6375,0.3174284015690804,0.6145,0.02707483489437523,0.02517674772570735
0.279,0.14600000000000002,3,0.21742857693477483,0.0865182391727106,0.6375,0.32203436565099286,0.614,0.027070919637330163,0.02516167178333583
0.279,0.14700000000000002,3,0.21630717168451022,0.08757945779555,0.638,0.32658689412257963,0.613,0.027067101296207697,0.0251466944972404
0.279,0.148,3,0.21520480798269517,0.08862508858123376,0.638,0.3310877567961897,0.6125,0.02706337461616463,0.025131811277686766
0.279,0.149,3,0.21412070021503607,0.08965585464473567,0.638,0.3355399379412559,0.612,0.02705973469339659,0.02511701783900046
0.279,0.15,3,0.21305411356785997,0.09067237290150397,0.638,0.3399455142666491,0.6115,0.027056176944258808,0.0251023101730037
0.28,0.06,3,0.2629003994048965,0.040929676725085545,0.636,0.13967685351627426,0.631,0.027173021207560186,0.026345478331265704
0.28,0.061,3,0.26339589736545016,0.040563333108350266,0.636,0.13836700681840636,0.631,0.027181568082061878,0.026340043402154113
0.28,0.062,3,0.26390486137138536,0.040186214652394435,0.6365000000000001,0.1370200945007273,0.6315,0.027190177771675816,0.026334658812204897
