Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det
0.26580000000000004,0.0891,0.25345950962210034,0.04642697170840312,0.5982,0.14391974745149347,0.5912
0.26580000000000004,0.0892,0.2531475680697227,0.04669770947011033,0.5982,0.14482918449832158,0.59115
0.26580000000000004,0.08929999999999999,0.25283921679115234,0.04696544146283439,0.5982,0.14572934993909076,0.59105
0.26580000000000004,0.0894,0.25253434844422745,0.047230257618488605,0.5982,0.1466205216789309,0.591
0.26580000000000004,0.0895,0.25223286077500073,0.04749224314726201,0.59815,0.14750293019112407,0.5909
0.26580000000000004,0.0896,0.2519346562897681,0.047751479678006394,0.59815,0.14837686341919296,0.5908
0.26580000000000004,0.0897,0.2516396419536783,0.04800804572492834,0.59815,0.14924254115225927,0.59075
0.26580000000000004,0.08979999999999999,0.25134772891331586,0.04826201573787312,0.59815,0.15010019104479488,0.59065
0.26580000000000004,0.0899,0.251058832240999,0.04851346087955679,0.59815,0.15095005353476,0.5906
0.26580000000000004,0.09,0.2507728706987404,0.0487624492231316,0.59815,0.15179229595843322,0.5905
0.2659,0.074,0.27581636156684836,0.026478324427315,0.59805,0.07901676031457214,0.59575
0.2659,0.0741,0.27591855737783305,0.026399825475104645,0.59805,0.07877314088503137,0.5958
0.2659,0.0742,0.2760212438396291,0.02632092979171162,0.59805,0.07852829061241325,0.5958
0.2659,0.07429999999999999,0.27612442574367535,0.026241633419811068,0.59805,0.07828227313628514,0.5958
0.2659,0.0744,0.2762281079634006,0.02616193233432525,0.59805,0.07803503676342814,0.59585
0.2659,0.0745,0.2763322954561888,0.026081822440801587,0.59805,0.07778657220702355,0.59585
0.2659,0.0746,0.2764369932654059,0.02600129957373824,0.59805,0.07753690405252273,0.5959
0.2659,0.0747,0.2765422065224926,0.02592035672896007,0.5981,0.07728594392015228,0.5959
0.2659,0.07479999999999999,0.2766479404491192,0.025838986102793535,0.5981,0.0770337571050905,0.5959
0.2659,0.0749,0.27675420035940956,0.025757189491300084,0.5981,0.07678028858797939,0.59595
0.2659,0.075,0.27686099166223965,0.02567496242580691,0.5981,0.07652553060052789,0.59595
0.2659,0.0751,0.27696831986360415,0.025592300357366544,0.5981,0.07626950300260231,0.596
0.2659,0.0752,0.2770761905690649,0.025509198654734392,0.5981,0.07601212094945516,0.596
0.2659,0.07529999999999999,0.27718460948627255,0.025425652602286044,0.5981,0.07575344730187573,0.596
0.2659,0.0754,0.27729358242757834,0.025341657397859665,0.5981,0.07549341932795946,0.59605
0.2659,0.0755,0.27740311531272793,0.025257200425320547,0.59815,0.07523203902396708,0.59605
0.2659,0.0756,0.27751321417164404,0.025172282754200446,0.59815,0.07496931292779643,0.5961
0.2659,0.07569999999999999,0.2776238851473072,0.02508690090407348,0.59815,0.07470516809670275,0.5961
0.2659,0.07579999999999999,0.27773513449872383,0.025001049702268678,0.59815,0.0744396606086351,0.5961
0.2659,0.0759,0.27784696860401054,0.024914723877639742,0.59815,0.07417271534129516,0.59615
0.2659,0.076,0.27795939396356883,0.02482791805794271,0.59815,0.07390435280068498,0.59615
0.2659,0.0761,0.2780724172033792,0.024740626767113087,0.59815,0.07363455704877951,0.5962
0.2659,0.07619999999999999,0.2781860450784049,0.02465284016331624,0.5982,0.07336327592568659,0.5962
0.2659,0.07629999999999999,0.27830028447612026,0.02456455134339334,0.5982,0.07309055408731316,0.5962
0.2659,0.0764,0.27841514242015714,0.024475759886882404,0.5982,0.07281629901409438,0.59625
0.2659,0.0765,0.2785306260740848,0.024386459871733823,0.5982,0.0725405590236554,0.59625
0.2659,0.0766,0.2786467427453279,0.02429664525693535,0.5982,0.07226328592035079,0.5962999999999999
0.2659,0.07669999999999999,0.27876349988922117,0.02420630987916077,0.5982,0.07198445778181159,0.5962999999999999
0.2659,0.0768,0.27888090511321695,0.024115447449292633,0.5982,0.07170409503154532,0.5963499999999999
0.2659,0.0769,0.27899896618124026,0.024024050116905827,0.59825,0.07142210589914885,0.5963499999999999
0.2659,0.077,0.2791176910182168,0.023932104105255564,0.59825,0.07113855291234052,0.5963499999999999
0.2659,0.0771,0.2792370877147583,0.02383961128886072,0.59825,0.07085335296784276,0.5963999999999999
0.2659,0.07719999999999999,0.27935716453203197,0.023746564836226676,0.59825,0.07056652447910984,0.5963999999999999
0.2659,0.0773,0.27947792990681364,0.023652957770601238,0.59825,0.07027804228624025,0.5964499999999999
0.2659,0.0774,0.27959939245673215,0.023558782965639742,0.59825,0.06998785758666858,0.5964499999999999
0.2659,0.0775,0.27972156098571815,0.023464033140899947,0.59825,0.06969600971911645,0.5964499999999999
0.2659,0.0776,0.27984444448966755,0.023368700857160186,0.59825,0.06940238537978209,0.5965
0.2659,0.07769999999999999,0.2798901970748365,0.023338065601625685,0.5982999999999999,0.0693092528293574,0.5965
0.2659,0.0778,0.2799091185666831,0.02332994482092874,0.5982999999999999,0.06928585932216792,0.5965
0.2659,0.0779,0.2799280652582588,0.023321814151247913,0.5982999999999999,0.06926243824827306,0.5965
0.2659,0.078,0.2799470371523843,0.023313673596299253,0.5982999999999999,0.06923897923940736,0.59655
0.2659,0.0781,0.2799660342518808,0.023305523159814705,0.5982999999999999,0.06921547280387136,0.59655
0.2659,0.07819999999999999,0.27998505655957173,0.02329736284554052,0.5982999999999999,0.0691919387899958,0.59655
0.2659,0.0783,0.28000410407827603,0.023289192657244842,0.5982999999999999,0.06916837721283851,0.59655
0.2659,0.0784,0.2800231768108156,0.02328101259870925,0.5982999999999999,0.0691447880875085,0.59655
0.2659,0.0785,0.28004227476001115,0.02327282052473942,0.5983499999999999,0.0691211714291772,0.59655
0.2659,0.0786,0.2800613979286838,0.02326461206962319,0.5983499999999999,0.06909752725307369,0.59655
0.2659,0.07869999999999999,0.28008054631965507,0.023256393738534945,0.5983499999999999,0.06907385183061433,0.5966
0.2659,0.0788,0.2800997199357431,0.023248165535298317,0.5983499999999999,0.06905012204253869,0.5966
0.2659,0.0789,0.28011891877977,0.02323992746375068,0.5983499999999999,0.06902636472553549,0.5966
0.2659,0.079,0.2801381428545548,0.023231679527749342,0.5983499999999999,0.06900257989499355,0.5966
0.2659,0.0791,0.28015739216291735,0.023223421731167794,0.5983499999999999,0.06897876756635912,0.5966
0.2659,0.07919999999999999,0.2801766667076763,0.023215154077898086,0.5983499999999999,0.06895492775514186,0.5966
0.2659,0.0793,0.280195966491653,0.023206876571847224,0.5983499999999999,0.06893106047690434,0.5966
0.2659,0.0794,0.2802152915176646,0.02319858372606821,0.5983999999999999,0.06890716574728056,0.5966
0.2659,0.0795,0.28023464178852825,0.023190277726012416,0.5983999999999999,0.06888321356148411,0.59665
0.2659,0.07959999999999999,0.28025401730706495,0.02318196186759615,0.5983999999999999,0.06885923294402674,0.59665
0.2659,0.0797,0.28027341807609113,0.023173636154770246,0.5983999999999999,0.06883522486461773,0.59665
0.2659,0.0798,0.28029284409842364,0.023165300591502288,0.5983999999999999,0.06881118933904859,0.59665
0.2659,0.0799,0.28031229537687974,0.023156955181777274,0.5983999999999999,0.06878712638317083,0.59665
0.2659,0.08,0.28033177191427644,0.023148599929597613,0.5983999999999999,0.06876303601289785,0.59665
0.2659,0.08009999999999999,0.28035127371342955,0.023140234838985016,0.5983999999999999,0.06873891824420715,0.59665
0.2659,0.0802,0.2803708007771533,0.023131859009340755,0.5984499999999999,0.0687147454592276,0.5967
0.2659,0.0803,0.2803903531082653,0.02312346533697741,0.5984499999999999,0.06869054155407717,0.5967
0.2659,0.0804,0.2804099307095787,0.023115061820736933,0.5984499999999999,0.06866631024045149,0.5967
0.2659,0.0805,0.28042953358390754,0.023106648464682633,0.5984499999999999,0.06864205153449215,0.5967
0.2659,0.08059999999999999,0.2804491617340665,0.023098225272894988,0.5984499999999999,0.06861776545240145,0.5967
0.2659,0.0807,0.28046881516286676,0.023089792249475025,0.5984499999999999,0.06859345201045244,0.5967
0.2659,0.0808,0.28048849387312197,0.023081349398539598,0.5984499999999999,0.0685691112249745,0.5967
0.2659,0.0809,0.2805081978676436,0.023072896724225946,0.5984499999999999,0.06854471589070321,0.59675
0.2659,0.081,0.28052792714924235,0.02306443423068937,0.5984499999999999,0.06852028872095847,0.59675
0.2659,0.08109999999999999,0.2805476817207304,0.023055955822327993,0.5985,0.0684958341981438,0.59675
0.2659,0.0812,0.2805674615849156,0.023047464649996872,0.5985,0.06847135233876582,0.59675
0.2659,0.0813,0.28058726674460793,0.023038963653163273,0.5985,0.06844684315938751,0.59675
0.2659,0.0814,0.28060709720261634,0.02303045283602547,0.5985,0.0684223066766394,0.59675
0.2659,0.0815,0.2806269529617481,0.02302193220280132,0.5985,0.0683977429072183,0.59675
0.2659,0.08159999999999999,0.28064683402481,0.023013401757727366,0.5985,0.06837312306866496,0.5968
0.2659,0.0817,0.28066674039460915,0.02300486150505844,0.5985,0.06834847266801239,0.5968
0.2659,0.0818,0.2806866720739506,0.02299631144906927,0.5985,0.06832379497168187,0.5968
0.2659,0.0819,0.2807066290656385,0.022987748461436447,0.59855,0.06829908999654336,0.5968
0.2659,0.08199999999999999,0.28072661137247734,0.022979169639264906,0.59855,0.06827435775953007,0.5968
0.2659,0.08209999999999999,0.2807466189972701,0.022970581008640047,0.59855,0.06824959827764371,0.5968
0.2659,0.0822,0.2807666519428183,0.022961982573881632,0.59855,0.06822481156795425,0.5968
0.2659,0.0823,0.280786710211924,0.022953374339327665,0.59855,0.0681999652651239,0.59685
0.2659,0.0824,0.2808067938073871,0.022944756309336484,0.59855,0.06817509167811378,0.59685
0.2659,0.08249999999999999,0.2808269027320076,0.022936128488285565,0.59855,0.06815019085484145,0.59685
0.2659,0.08259999999999999,0.28084703698858376,0.022927490880571916,0.59855,0.06812526281255284,0.59685
0.2659,0.0827,0.2808671965799123,0.022918842563053366,0.5986,0.06810030756856246,0.59685
0.2659,0.0828,0.2808873815087908,0.022910176101952257,0.5986,0.0680753251402485,0.59685
0.2659,0.0829,0.2809075917780137,0.02290149984920754,0.5986,0.06805031033821338,0.5969
0.2659,0.08299999999999999,0.2809278273903769,0.022892813809261656,0.5986,0.06802524081284778,0.5969
0.2659,0.0831,0.28094808834867263,0.02288411798657921,0.5986,0.06800014409515544,0.5969
0.2659,0.0832,0.2809683746556938,0.022875412385642745,0.5986,0.06797502020269587,0.5969
0.2659,0.0833,0.28098868631423235,0.02286669701095505,0.5986,0.06794986915309748,0.5969
0.2659,0.0834,0.2810090233270787,0.022857971867039382,0.5986,0.06792469096405888,0.5969
0.2659,0.08349999999999999,0.28102938569701946,0.022849236958441477,0.5986,0.0678994856533553,0.5969
0.2659,0.0836,0.2810497734268449,0.022840483381931644,0.59865,0.06787424075907751,0.59695
0.2659,0.0837,0.2810701865193403,0.022831719523566583,0.59865,0.06784894810688381,0.59695
0.2659,0.0838,0.2810906249772923,0.022822945895720998,0.59865,0.06782362832558965,0.59695
0.2659,0.0839,0.28111108880348534,0.02281416250298556,0.59865,0.06779828143314816,0.59695
0.2659,0.08399999999999999,0.28113157800070165,0.022805369349973573,0.59865,0.06777290744758538,0.59695
0.2659,0.0841,0.2811520925717232,0.0227965664413176,0.59865,0.06774750638699566,0.59695
0.2659,0.0842,0.28117263251933045,0.02278775378167084,0.59865,0.06772207826954474,0.59695
0.2659,0.0843,0.2811931978463027,0.022778931375706923,0.59865,0.06769660130854635,0.597
0.2659,0.0844,0.2812137885554181,0.02277009085450498,0.5987,0.06767108560612646,0.597
0.2659,0.08449999999999999,0.28117196155883645,0.022813530021080566,0.5987,0.06780746415568575,0.597
0.2659,0.0846,0.2795571416134937,0.024174413051952077,0.59865,0.0720336177064093,0.59675
0.2659,0.0847,0.27818244507419176,0.025334469263172458,0.59865,0.07565222965307954,0.59655
0.2659,0.0848,0.27696954232683646,0.026359206249449162,0.59865,0.07886103799459016,0.5963999999999999
0.2659,0.0849,0.27587504952256636,0.027284899249013637,0.59865,0.08176964506435694,0.5962
0.2659,0.08499999999999999,0.27487197503480865,0.028134118572436,0.59865,0.08444625314850061,0.59605
0.2659,0.0851,0.27394218148781435,0.028922028264375024,0.5986,0.08693674610850029,0.5959
0.2659,0.0852,0.27307279141789753,0.02965939539557722,0.5986,0.08927369963904346,0.59575
0.2659,0.0853,0.2722542751070441,0.030354196523273102,0.5986,0.0914812405146943,0.5956
0.2659,0.0854,0.271479348335313,0.031012523893147934,0.5986,0.09357781462338291,0.5954999999999999
0.2659,0.08549999999999999,0.27074229662858296,0.03163915713122916,0.5986,0.09557787545290719,0.5953499999999999
0.2659,0.0856,0.2700385402090603,0.03223792699673955,0.5986,0.09749308034404038,0.5952
0.2659,0.0857,0.2693643425258507,0.03281195909188671,0.5986,0.09933286835542772,0.5951
0.2659,0.0858,0.26871660840482686,0.03336384264188736,0.5986,0.10110512151491484,0.59495
0.2659,0.0859,0.2680927402956208,0.03389574851649062,0.59855,0.10281640212372842,0.59485
0.2659,0.086,0.2674905334107579,0.034409520734711145,0.59855,0.10447234864263558,0.59475
0.2659,0.0861,0.2669080976296332,0.03490674375852032,0.59855,0.10607772625719733,0.5946
0.2659,0.0862,0.26634379826912397,0.03538878528893915,0.59855,0.1076367037320317,0.5945
0.2659,0.0863,0.2657962104366613,0.035856837556212606,0.59855,0.10915291557594468,0.5943999999999999
0.2659,0.0864,0.2652640833455546,0.03631194716190574,0.59855,0.11062953972272728,0.5942999999999999
0.2659,0.0865,0.2647463120598287,0.03675503870852048,0.59855,0.11206937938748074,0.59415
0.2659,0.0866,0.26424191486292425,0.037186933726401826,0.59855,0.11347492608276463,0.59405
0.2659,0.0867,0.26375001494121686,0.037608365992486764,0.59855,0.11484842754957177,0.59395
0.2659,0.0868,0.2632698254185677,0.038019994046778076,0.59855,0.11619188732694188,0.59385
0.2659,0.08689999999999999,0.2628006370225564,0.0384224115080503,0.59855,0.11750711235909522,0.59375
0.2659,0.087,0.26234180783862193,0.03881615564348577,0.59855,0.11879573887388396,0.59365
0.2659,0.0871,0.2618927547361734,0.03920171454005234,0.59855,0.12005925404654824,0.59355
0.2659,0.0872,0.26145294614529613,0.03957953079096464,0.5985,0.12129901425775093,0.5934499999999999
0.2659,0.0873,0.2610218959330617,0.0399500134443805,0.5985,0.12251626057790858,0.5933499999999999
0.2659,0.08739999999999999,0.26059915818181945,0.04031353615506593,0.5985,0.12371213197557666,0.5932499999999999
0.2659,0.0875,0.2601843227124304,0.040670442295611675,0.5985,0.12488767664554573,0.59315
0.2659,0.0876,0.259777011226732,0.0410210485628184,0.5985,0.12604386177346544,0.59305
0.2659,0.0877,0.2593768739677687,0.041365647771469616,0.5985,0.12718157282706605,0.593
0.2659,0.0878,0.25898358681547473,0.04170451128389473,0.5985,0.1283016401697096,0.5929
0.2659,0.08789999999999999,0.2585968487504469,0.042037891131666213,0.5985,0.12940484099255048,0.5928
0.2659,0.088,0.2582163796304354,0.04236602187573114,0.5985,0.1304918929446364,0.5927
0.2659,0.0881,0.2578419182337699,0.04268912224327124,0.5985,0.1315634654942516,0.5926
0.2659,0.0882,0.2574732205316223,0.04300739657315192,0.5985,0.132620184312127,0.5925
0.2659,0.08829999999999999,0.25711005815727594,0.04332103609658314,0.5985,0.13366261599494186,0.5924499999999999
0.2659,0.08839999999999999,0.2567522170456847,0.04363022007533498,0.5985,0.13469132108857845,0.5923499999999999
0.2659,0.0885,0.25639949622074115,0.0439351168163958,0.5985,0.13570682228455555,0.5922499999999999
0.2659,0.0886,0.2560517067111766,0.04423588457902822,0.5985,0.13670960494434192,0.59215
0.2659,0.0887,0.2557086705788136,0.04453267238783897,0.5985,0.13770010703923513,0.5921
0.2659,0.08879999999999999,0.25537022004529264,0.044825620763470755,0.5985,0.13867876624375627,0.592
0.2659,0.08889999999999999,0.25503619670535754,0.04511486238088276,0.5985,0.13964600181134154,0.5919
0.2659,0.089,0.25470645081648763,0.04540052266376052,0.5985,0.14060219361277868,0.59185
0.2659,0.0891,0.254380840655993,0.04568272032248863,0.5985,0.14154768184518998,0.59175
0.2659,0.0892,0.2540592319379438,0.04596156784206435,0.5985,0.14248284140394965,0.59165
0.2659,0.08929999999999999,0.2537414972832832,0.046237171925516955,0.5985,0.14340799758766193,0.5916
0.2659,0.0894,0.25342751573729605,0.046509633336365666,0.5984499999999999,0.14432342963221065,0.5914999999999999
0.2659,0.0895,0.2531171723294071,0.046779048406666815,0.5984499999999999,0.14522946847475252,0.5913999999999999
0.2659,0.0896,0.2528103576708505,0.04704550937088966,0.5984499999999999,0.14612638619760385,0.5913499999999999
0.2659,0.0897,0.252506967586299,0.04730910350439259,0.5984499999999999,0.1470144311656606,0.5912499999999999
0.2659,0.08979999999999999,0.25220690277605157,0.047569914000555436,0.5984499999999999,0.14789388943564152,0.59115
0.2659,0.0899,0.2519100685057229,0.04782802023047988,0.5984499999999999,0.14876497986788537,0.5911
0.2659,0.09,0.25161637432074957,0.04808349798192489,0.5984499999999999,0.1496279450829735,0.591
0.266,0.074,0.2757742734757711,0.026543941796713804,0.5982999999999999,0.07928646143765057,0.596
0.266,0.0741,0.2758761389124125,0.026465714600858576,0.5982999999999999,0.07904339671416376,0.59605
0.266,0.0742,0.2759784910912522,0.026387093931965287,0.5982999999999999,0.07879917055976139,0.59605
0.266,0.07429999999999999,0.2760813347334469,0.026308073549090476,0.5983499999999999,0.07855376244366255,0.5961
0.266,0.0744,0.27618467464041324,0.026228645347851718,0.5983499999999999,0.07830713006613783,0.5961
0.266,0.0745,0.27628851569573637,0.02614881170943772,0.5983499999999999,0.0780593161864535,0.5961
