Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_abs_Fk_on_boundary,y_at_min_abs_Fk,min_Re_Fk_on_boundary,y_at_min_Re_Fk,min_Re_Sigma_minus,y_at_min_Re_Sigma_minus,min_Re_Sigma_plus,y_at_min_Re_Sigma_plus,min_Re_R_minus_1,min_Re_R_plus_1
0.45999999999999996,0.25,6,0.31982376874590945,0.5782368139399763,2.385,-0.278986273212132,6.0,0.18181462818402458,6.0,0.13054773572700645,6.0,0.3120136337089434,0.2694016020813055
0.45999999999999996,0.25,7,0.31982376874590945,0.6921412086196937,2.8049999999999997,-0.2539944311071598,6.0,0.25556361450973625,6.0,0.18402460085854008,6.0,0.3662866177974349,0.3064570879065125
0.45999999999999996,0.25,8,0.31982376874590945,0.803089788407523,3.225,-0.21553346675588025,6.0,0.3416958474389541,6.0,0.24693696718632388,6.0,0.43495513232634225,0.35284224302675715
0.45999999999999996,0.25,9,0.31982376874590945,0.9119841160596887,3.645,-0.15654270967724346,6.0,0.4407295965220152,6.0,0.3199380057582898,6.0,0.5207957333953421,0.4104416328069591
0.45999999999999996,0.25,10,0.31982376874590945,1.0192684511538355,4.0649999999999995,-0.06651409049152036,6.0,0.5531142712030985,6.0,0.40371302507473356,6.0,0.6268286784606942,0.4815062479139132
0.45999999999999996,0.25,11,0.31982376874590945,1.1250397223100894,4.5,0.06977097000580179,6.0,0.6791904996249399,6.0,0.49895600994262856,6.0,0.7561265227407038,0.5686530230857577
0.45999999999999996,0.25,12,0.31982376874590945,1.229262017661406,4.92,0.2734146243054444,6.0,0.819152539068442,6.0,0.6063415830094612,6.0,0.9115287180272607,0.6748237449999054
0.45999999999999996,0.26,3,0.32447904273101913,0.20000371080958593,1.155,-0.3170667370769034,6.0,0.029660032260082254,6.0,0.020902835950080592,6.0,0.20879326415225147,0.19548695881668976
0.45999999999999996,0.26,4,0.32447904273101913,0.3303218101220613,1.545,-0.3105365079435513,6.0,0.06975062441434329,6.0,0.049216764416300726,6.0,0.23297005418385813,0.21245894405973656
0.45999999999999996,0.26,5,0.32447904273101913,0.45542977072350593,1.9649999999999999,-0.3002520149706511,6.0,0.12070500522184606,6.0,0.08531561201212866,6.0,0.2655145537913419,0.2349759983105711
0.45999999999999996,0.26,6,0.32447904273101913,0.5737706838439481,2.385,-0.28424050252740385,6.0,0.18302310291493776,6.0,0.12965770511629623,6.0,0.3080763883651082,0.2639885761369667
0.45999999999999996,0.26,7,0.32447904273101913,0.6873862361874632,2.8049999999999997,-0.25945061450482626,6.0,0.2572435685436975,6.0,0.18277827555133336,6.0,0.36270637759153374,0.3007167105175026
0.45999999999999996,0.26,8,0.32447904273101913,0.7980476807446112,3.225,-0.22120736494979376,6.0,0.34391064398529453,6.0,0.24527884790921314,6.0,0.4318523974938215,0.34668739482871136
0.45999999999999996,0.26,9,0.32447904273101913,0.9066829054348644,3.645,-0.1624294547991628,6.0,0.44353687338984643,6.0,0.31781297398442643,6.0,0.5183122794385666,0.40376958713613886
0.45999999999999996,0.26,10,0.32447904273101913,1.0137385356307964,4.0649999999999995,-0.07257548256203974,6.0,0.5565632867317787,6.0,0.40106776018285506,6.0,0.6251217224100979,0.47419870887844345
0.45999999999999996,0.26,11,0.32447904273101913,1.1193266887968494,4.5,0.0636166156934482,6.0,0.6833193379378086,6.0,0.49574082529101327,6.0,0.7553571014975076,0.5605784306435481
0.45999999999999996,0.26,12,0.32447904273101913,1.223364088428985,4.92,0.26728567100917766,6.0,0.8239854354819437,6.0,0.6025126474857717,6.0,0.9118436698604883,0.6658430038844733
0.45999999999999996,0.27,3,0.3290910881684661,0.19597784778881008,1.155,-0.3218419735866151,6.0,0.02986170564065087,6.0,0.02075886634547503,6.0,0.20433475192467998,0.19071128677777124
0.45999999999999996,0.27,4,0.3290910881684661,0.3263039120704073,1.545,-0.31542407884439244,6.0,0.07022261981458992,6.0,0.04887862806219638,6.0,0.22863780740251013,0.2075412075668021
0.45999999999999996,0.27,5,0.3290910881684661,0.45141671582562903,1.9649999999999999,-0.3052825088385323,6.0,0.12151640252875157,6.0,0.0847315265020814,6.0,0.26136754102420967,0.22986635480181042
0.45999999999999996,0.27,6,0.3290910881684661,0.5695532901953441,2.385,-0.2894434879735093,6.0,0.1842425891228559,6.0,0.1287742986822197,6.0,0.3041920715298193,0.2586271607420172
0.45999999999999996,0.27,7,0.3290910881684661,0.6828821820638972,2.8049999999999997,-0.2648508415254325,6.0,0.25893808576482064,6.0,0.18154085432008588,6.0,0.35918369053668886,0.2950313961527585
0.45999999999999996,0.27,8,0.3290910881684661,0.7932565728181976,3.225,-0.22681800382974543,6.0,0.34614350853563625,6.0,0.24363199161992463,6.0,0.4288130687515809,0.340591780003016
0.45999999999999996,0.27,9,0.3290910881684661,0.9016328524106982,3.645,-0.16824170846428993,6.0,0.44636542932190393,6.0,0.3157015099213835,6.0,0.5158991965987821,0.39716162307192193
0.45999999999999996,0.27,10,0.3290910881684661,1.008460506958131,4.0649999999999995,-0.07854556445245144,6.0,0.5600362296590832,6.0,0.39843814953966145,6.0,0.623492799709926,0.4669606120833078
0.45999999999999996,0.27,11,0.3290910881684661,1.1138663981823822,4.5,0.05757741747706177,6.0,0.6874739167248201,6.0,0.4925429702453123,6.0,0.7546732668146073,0.5525787954920853
0.45999999999999996,0.27,12,0.3290910881684661,1.2177205913094304,4.92,0.2613024829633425,6.0,0.8288447980655083,6.0,0.5987020896931751,6.0,0.9122504312375547,0.6569422671923872
0.45999999999999996,0.28,3,0.3327240154315326,0.19372819717497256,1.155,-0.32560185071450465,6.0,0.030066824369120494,6.0,0.02061818408196661,6.0,0.20087258116665868,0.18692610306103952
0.45999999999999996,0.28,4,0.3327240154315326,0.32412481988350317,1.545,-0.3192700725888838,6.0,0.07070225292376571,6.0,0.04854800349511393,6.0,0.22531355769747635,0.20362324001533108
0.45999999999999996,0.28,5,0.3327240154315326,0.4493202156303162,1.9649999999999999,-0.3092361540730705,6.0,0.12234002831629051,6.0,0.08415996673057065,6.0,0.25824315810851234,0.2257682735330885
0.45999999999999996,0.28,6,0.3327240154315326,0.5673215927071602,2.385,-0.2935233824398542,6.0,0.18547885679298598,6.0,0.12790902362655446,6.0,0.30134782312597375,0.25429167323556107
0.45999999999999996,0.28,7,0.3327240154315326,0.6804212616378373,2.8049999999999997,-0.2690682810196502,6.0,0.26065338306160424,6.0,0.18032750685643575,6.0,0.3567208681522481,0.29038893438739566
0.45999999999999996,0.28,8,0.3327240154315326,0.7905579798095107,3.225,-0.2311697247213908,6.0,0.3484000154917112,6.0,0.2420151701027452,6.0,0.4268548795315185,0.33555834858801037
0.45999999999999996,0.28,9,0.3327240154315326,0.8987198441744242,3.645,-0.17269939344900284,6.0,0.44921873114326255,6.0,0.31362567510375716,6.0,0.5145885271541727,0.3916371936918401
0.45999999999999996,0.28,10,0.3327240154315326,1.0053608803393248,4.0649999999999995,-0.0830438122041123,6.0,0.5635326348814069,6.0,0.39584894407564175,6.0,0.6229853393754199,0.46082868201302024
0.45999999999999996,0.28,11,0.3327240154315326,1.1106186704478729,4.5,0.053147589915461785,6.0,0.6916476973725938,6.0,0.48938896489949457,6.0,0.7551247045684569,0.5457080016275981
0.45999999999999996,0.28,12,0.3327240154315326,1.2143276561463858,4.92,0.2570771575208297,6.0,0.8337156239668276,6.0,0.5949369346179633,6.0,0.9137973805044002,0.6491912038152615
0.45999999999999996,0.29,3,0.3237976614304278,0.21289525512370547,1.155,-0.3163376136002238,6.0,0.030292512684315126,6.0,0.020507062763198084,6.0,0.2101753834277233,0.19582866630724297
0.45999999999999996,0.29,4,0.3237976614304278,0.3437545460313175,1.545,-0.3097574926712842,6.0,0.07122572994070983,6.0,0.04828469345688963,6.0,0.23488934989104138,0.21249680860703754
0.45999999999999996,0.29,5,0.3237976614304278,0.46974795449862694,1.9649999999999999,-0.29938407606974515,6.0,0.12323001711994186,6.0,0.08370017367161417,6.0,0.2681837774338681,0.23459232860217843
0.45999999999999996,0.29,6,0.3237976614304278,0.5884238119098374,2.385,-0.28321672566876177,6.0,0.1867990794065259,6.0,0.12720471980307377,6.0,0.3117584904256193,0.2630356059817522
0.45999999999999996,0.29,7,0.3237976614304278,0.7020454184634032,2.8049999999999997,-0.25815911443404876,6.0,0.2624605582685884,6.0,0.17932665146130983,6.0,0.3677195057797089,0.2990088910352587
0.45999999999999996,0.29,8,0.3237976614304278,0.8126130486750126,3.225,-0.21946771349692318,6.0,0.3507415432772257,6.0,0.2406617228955517,6.0,0.43856841766808236,0.3439936541481589
0.45999999999999996,0.29,9,0.3237976614304278,0.9211610279962464,3.645,-0.15996527885944156,6.0,0.4521301983976235,6.0,0.31185997311601693,6.0,0.527145019090015,0.3998065506301419
0.45999999999999996,0.29,10,0.3237976614304278,1.0281645648063304,4.0649999999999995,-0.06899519258186551,6.0,0.567035344342397,6.0,0.39360850827449434,6.0,0.6365009254363312,0.468626571385407
0.45999999999999996,0.29,11,0.3237976614304278,1.1337266507175352,4.5,0.06879879496694599,6.0,0.6957464751831525,6.0,0.48660979116644215,6.0,0.769685262261236,0.553002040706938
0.45999999999999996,0.29,12,0.3237976614304278,1.2377801283863232,4.92,0.27452254370089435,6.0,0.8383971876242269,6.0,0.5915552984076414,6.0,0.9294362401286045,0.655821618491151
0.45999999999999996,0.3,3,0.31506897850353954,0.23159418276086363,1.155,-0.3072778669637928,6.0,0.030518974805643237,6.0,0.02039654033610402,6.0,0.21928063032128003,0.20453147974042393
0.45999999999999996,0.3,4,0.31506897850353954,0.3628912090749941,1.545,-0.30045413056620596,6.0,0.07175087967388259,6.0,0.048022843457878564,6.0,0.24426776135436762,0.221169085238622
0.45999999999999996,0.3,5,0.31506897850353954,0.48969880866850257,1.9649999999999999,-0.28974731219717503,6.0,0.1241225912889628,6.0,0.08324301206019255,6.0,0.27792729023525775,0.2432133359578199
0.45999999999999996,0.3,6,0.31506897850353954,0.6090672682942513,2.385,-0.2731329544267651,6.0,0.18812268027150025,6.0,0.12650458166527515,6.0,0.3219723768459492,0.2715746683172625
0.45999999999999996,0.3,7,0.31506897850353954,0.723221864089465,2.8049999999999997,-0.2474820082564778,6.0,0.2642716364761742,6.0,0.17833191058242712,6.0,0.37852159037405,0.30742229328769033
0.45999999999999996,0.3,8,0.31506897850353954,0.8342252397033785,3.225,-0.20800874086901422,6.0,0.35308707857644234,6.0,0.23931679795221658,6.0,0.4500852363474667,0.35222113572569835
0.45999999999999996,0.3,9,0.31506897850353954,0.943160440271214,3.645,-0.14748739138383796,6.0,0.4550452166813907,6.0,0.3101056892355455,6.0,0.5395037550239847,0.40776757940412467
0.45999999999999996,0.3,10,0.31506897850353954,1.0505257167247768,4.0649999999999995,-0.05521909446397824,6.0,0.5705404760228909,6.0,0.391382880206103,6.0,0.6498162037316584,0.47621681279113137
0.45999999999999996,0.3,11,0.31506897850353954,1.15639520970939,4.5,0.08415628024239594,6.0,0.6998458113600831,6.0,0.4838492825364579,6.0,0.7840407192104796,0.5600907539074224
0.45999999999999996,0.3,12,0.31506897850353954,1.2607902631246628,4.92,0.29164520991356596,6.0,0.8430767139988922,6.0,0.5881965876292005,6.0,0.944862352529994,0.6622511053240527
0.47,0.05,3,0.25283319620622546,0.278769195665416,1.185,-0.24239788679271435,6.0,0.026928315893738397,6.0,0.025192900024303615,6.0,0.2785009668181852,0.2716931408970411
0.47,0.05,4,0.25283319620622546,0.41432454390029994,1.5899999999999999,-0.23362566339956764,6.0,0.06338259397379331,6.0,0.05931226975703823,6.0,0.3010991321246165,0.2926906150114108
0.47,0.05,5,0.25283319620622546,0.5442159475453675,2.01,-0.2202538848533423,6.0,0.10981226463700715,6.0,0.10279513755081407,6.0,0.3313466430884398,0.32072622458038463
0.47,0.05,6,0.25283319620622546,0.6684103895266593,2.445,-0.20007076777181956,6.0,0.1667505335998479,6.0,0.15616611891972834,6.0,0.37068183586328063,0.35709445363988906
0.47,0.05,7,0.25283319620622546,0.7886951433539524,2.8649999999999998,-0.16967790829161264,6.0,0.2347936919722478,6.0,0.22002108540268836,6.0,0.42091834815529805,0.40343886716325345
0.47,0.05,8,0.25283319620622546,0.9056972822166152,3.3,-0.12389465135099645,6.0,0.31457517405463803,6.0,0.2950060668310388,6.0,0.48426549732808066,0.46178194027354574
0.47,0.05,9,0.25283319620622546,1.0202859477898816,3.735,-0.05489485888520894,6.0,0.4067344021872861,6.0,0.3817910695073508,6.0,0.5633221656428361,0.534537379275592
0.47,0.05,10,0.25283319620622546,1.1327270043422937,4.17,0.0489753750963379,6.0,0.5118809581172097,6.0,0.48103885698859106,6.0,0.6610247398633116,0.6244886037718272
0.47,0.05,11,0.25283319620622546,1.2432276084339922,4.6049999999999995,0.2046561492344666,6.0,0.630555267629168,6.0,0.5933692679562822,6.0,0.7805266138750095,0.7347126604239708
0.47,0.05,12,0.25283319620622546,1.3519722727414272,5.04,0.43579674045439293,6.0,0.7631877147730071,6.0,0.7193203088875025,6.0,0.9249886121278104,0.8684271040792563
0.47,0.060000000000000005,3,0.2540819152798857,0.2778790036846485,1.185,-0.24369152050047235,6.0,0.027107494862503287,6.0,0.025024536506772832,6.0,0.2774338396817939,0.27027915838003497
0.47,0.060000000000000005,4,0.2540819152798857,0.4133116046385121,1.5899999999999999,-0.23495030860496716,6.0,0.06380276820266496,6.0,0.05891730573137132,6.0,0.3001722948523956,0.2911293242766398
0.47,0.060000000000000005,5,0.2540819152798857,0.5431019607925494,2.01,-0.22161815405424215,6.0,0.11053642441054996,6.0,0.10211403254312675,6.0,0.3306172668694839,0.3189615422322939
0.47,0.060000000000000005,6,0.2540819152798857,0.6671889451215903,2.445,-0.20148321785453327,6.0,0.16784238248217095,6.0,0.15513833592305304,6.0,0.37022216895178556,0.3550570992318477
0.47,0.060000000000000005,7,0.2540819152798857,0.7873616946976443,2.8649999999999998,-0.17114618093533962,6.0,0.23631671956397052,6.0,0.2185858047073469,6.0,0.4208184331403023,0.4010438546470725
0.47,0.060000000000000005,8,0.2540819152798857,0.9042668532834635,3.3,-0.12542390625673386,6.0,0.3165912196569866,6.0,0.2931033603408393,6.0,0.48463482652730433,0.4589268424191616
0.47,0.060000000000000005,9,0.2540819152798857,1.0187708104400213,3.735,-0.056485338020745096,6.0,0.4093017092751426,6.0,0.3793635597580681,6.0,0.5642892884491709,0.5311021570297192
0.47,0.060000000000000005,10,0.2540819152798857,1.1311380375254743,4.17,0.04733141607817798,6.0,0.5150517756988289,6.0,0.4780338424215914,6.0,0.6627335245249972,0.6203381002864947
0.47,0.060000000000000005,11,0.2540819152798857,1.2415734468535216,4.6049999999999995,0.20297677355775817,6.0,0.6343731214018236,6.0,0.5897412404681148,6.0,0.7831277395975793,0.7297030789843396
0.47,0.060000000000000005,12,0.2540819152798857,1.350259570454353,5.04,0.4341082915771398,6.0,0.76768454135102,6.0,0.7150337249139656,6.0,0.9286251757522244,0.8624177288695616
0.47,0.07,3,0.25555896807032685,0.2767299264960217,1.185,-0.24522193828827546,6.0,0.02728778547275091,6.0,0.02485703349957205,6.0,0.2761366621749177,0.2686356881102257
0.47,0.07,4,0.25555896807032685,0.4120328375604406,1.5899999999999999,-0.23651760990665213,6.0,0.06422553461501097,6.0,0.05852434694886025,6.0,0.2990145223845101,0.2893377938949611
0.47,0.07,5,0.25555896807032685,0.5417156204460064,2.01,-0.22323263255092948,6.0,0.11126501336713204,6.0,0.1014363508585048,6.0,0.3296561489100598,0.31696589741050024
0.47,0.07,6,0.25555896807032685,0.665685809307696,2.445,-0.20315515044300364,6.0,0.16894082608831348,6.0,0.15411564421996193,6.0,0.3695302336506493,0.35278823177765245
0.47,0.07,7,0.25555896807032685,0.7857341921541705,2.8649999999999998,-0.17288483294761592,6.0,0.23784878667005047,6.0,0.2171574921337232,6.0,0.4204862306198103,0.39841710957105075
0.47,0.07,8,0.25555896807032685,0.9025314221600734,3.3,-0.12723570592034877,6.0,0.31861895352978215,6.0,0.29120964480860306,6.0,0.48477258144648383,0.45584027579426273
0.47,0.07,9,0.25555896807032685,1.016940614122659,3.735,-0.058371025157502546,6.0,0.4118834540719592,6.0,0.3769471227202143,6.0,0.565026455489909,0.5274363214633248
0.47,0.07,10,0.25555896807032685,1.1292248804808522,4.17,0.04538040040821675,6.0,0.5182397517391696,6.0,0.475041930444664,6.0,0.6642149291296171,0.6159584417402006
0.47,0.07,11,0.25555896807032685,1.239586725180098,4.6049999999999995,0.20098106912964173,6.0,0.6382106770580477,6.0,0.5861281636301572,6.0,0.7855048701483395,0.7244662544350995
0.47,0.07,12,0.25555896807032685,1.3482065266699494,5.04,0.43209833856720575,6.0,0.7722032800798612,6.0,0.7107636179536715,6.0,0.9320415282364023,0.8561831123834022
0.47,0.08,3,0.2572645873158606,0.2753217139595672,1.185,-0.24698939068269626,6.0,0.027469211134055045,6.0,0.024690372149776152,6.0,0.27460916375750355,0.26676251332918754
0.47,0.08,4,0.2572645873158606,0.41048836849537973,1.5899999999999999,-0.23832783192954143,6.0,0.06465094793848383,6.0,0.05813334934486162,6.0,0.2976255257841221,0.28731581549096463
0.47,0.08,5,0.2572645873158606,0.5400571740269379,2.01,-0.22509760503172668,6.0,0.11199812530891899,6.0,0.10076201696269511,6.0,0.3284629854258543,0.31473908646923887
0.47,0.08,6,0.2572645873158606,0.6639011738368289,2.445,-0.20508687753611168,6.0,0.17004600461005992,6.0,0.15309793084810033,6.0,0.36860572075525183,0.3502876446451999
0.47,0.08,7,0.2572645873158606,0.7838127269235343,2.8649999999999998,-0.17489421160554955,6.0,0.2393900863673793,6.0,0.21573599189549245,6.0,0.41992144238819296,0.3955584097976147
0.47,0.08,8,0.2572645873158606,0.9004909820086296,3.3,-0.1293304398686594,6.0,0.3206586268975051,6.0,0.28932471708317076,6.0,0.48467849872686175,0.4525219851125322
0.47,0.08,9,0.2572645873158606,1.014795278680473,3.735,-0.060552354401823646,6.0,0.4144799496100236,6.0,0.3745415044582025,6.0,0.565533468745649,0.5235395617934535
0.47,0.08,10,0.2572645873158606,1.126987400727161,4.17,0.043121857824548276,6.0,0.5214452629033149,6.0,0.47206281421145696,6.0,0.6654688556714252,0.6113492362294344
0.47,0.08,11,0.2572645873158606,1.2372672726669807,4.6049999999999995,0.19866855626719343,6.0,0.642068374872885,6.0,0.5825296768624567,6.0,0.7876580422234201,0.7190016872917591
0.47,0.08,12,0.2572645873158606,1.3458129410314432,5.04,0.4297664413329868,6.0,0.7767444332310924,6.0,0.7065095739751643,6.0,0.9352378706136124,0.8497226231785342
0.47,0.09,3,0.2591987016533918,0.2736545683060504,1.185,-0.24899381375956006,6.0,0.027651796345645036,6.0,0.024524534608758107,6.0,0.27285138127657427,0.2646597243286463
0.47,0.09,4,0.2591987016533918,0.4086788886748827,1.5899999999999999,-0.24038091762820857,6.0,0.0650790653584862,6.0,0.057744271131171095,6.0,0.29600532584632533,0.285063490206973
0.47,0.09,5,0.2591987016533918,0.5381274913051577,2.01,-0.2272130250869797,6.0,0.11273585806216252,6.0,0.10009095907471481,6.0,0.3270377854637945,0.3122812184917157
