Omega_over_gamma,Delta_over_gamma,k,alpha_over_gamma,min_sigma_min_Mk_on_boundary,y_at_min_sigma,min_abs_det_Mk_on_boundary,y_at_min_abs_det
0.44,0.27,7,0.326278330002648,0.24913240790712282,2.625,28.468127099026574,2.5250000000000004
0.44,0.27,8,0.326278330002648,0.28651500594445284,3.0250000000000004,50.28066063674442,2.9000000000000004
0.44,0.27,9,0.326278330002648,0.32206814322852406,3.4250000000000003,83.16085076361118,3.3000000000000003
0.44,0.27,10,0.326278330002648,0.35617686964179285,3.825,130.5653015291882,3.6750000000000003
0.44,0.27,11,0.326278330002648,0.3889481077721896,4.25,196.68202796912956,4.05
0.44,0.27,12,0.326278330002648,0.4206124534655593,4.65,286.19963314504395,4.45
0.44,0.28,3,0.31678882441047096,0.07126066527644714,1.1,0.772039526745659,1.075
0.44,0.28,4,0.31678882441047096,0.12538214981440224,1.4500000000000002,2.7700236547231216,1.425
0.44,0.28,5,0.31678882441047096,0.1743545427361081,1.85,7.187776267060658,1.7750000000000001
0.44,0.28,6,0.31678882441047096,0.21850360517933293,2.25,15.499955230277257,2.15
0.44,0.28,7,0.31678882441047096,0.25860060815752794,2.625,29.661072945294517,2.5250000000000004
0.44,0.28,8,0.31678882441047096,0.2960406421455743,3.0250000000000004,52.11228500021,2.9000000000000004
0.44,0.28,9,0.31678882441047096,0.33163319953242987,3.4250000000000003,85.84424452797855,3.2750000000000004
0.44,0.28,10,0.31678882441047096,0.3657737500300434,3.825,134.4366513720352,3.6500000000000004
0.44,0.28,11,0.31678882441047096,0.39860626430493523,4.25,202.005196800626,4.05
0.44,0.28,12,0.31678882441047096,0.4302997375654228,4.65,293.41600311702996,4.425
0.44,0.29,3,0.30756341862665976,0.08020715602964017,1.1,0.880151835485077,1.075
0.44,0.29,4,0.30756341862665976,0.13428338124940234,1.4500000000000002,2.9951825422675262,1.425
0.44,0.29,5,0.30756341862665976,0.18345070515153422,1.85,7.602975621686207,1.7750000000000001
0.44,0.29,6,0.30756341862665976,0.2277302856038419,2.25,16.231917750310654,2.15
0.44,0.29,7,0.30756341862665976,0.2678697148487779,2.625,30.83803387204439,2.5
0.44,0.29,8,0.30756341862665976,0.3053668930002495,3.0250000000000004,53.92427727398723,2.875
0.44,0.29,9,0.30756341862665976,0.34099850490541306,3.4250000000000003,88.51699895526913,3.2750000000000004
0.44,0.29,10,0.30756341862665976,0.37517055784209685,3.825,138.20102637058378,3.6500000000000004
0.44,0.29,11,0.30756341862665976,0.40806294208902466,4.25,207.2427771971624,4.025
0.44,0.29,12,0.30756341862665976,0.43978526798391376,4.65,300.4466522151318,4.425
0.44,0.3,3,0.29862569482878554,0.08894242813401199,1.1,0.9891910145902689,1.075
0.44,0.3,4,0.29862569482878554,0.14296360323462037,1.4500000000000002,3.2209759698113256,1.425
0.44,0.3,5,0.29862569482878554,0.19232187008076748,1.85,8.01845638344196,1.7750000000000001
0.44,0.3,6,0.29862569482878554,0.2367343895376558,2.25,16.931310071059208,2.125
0.44,0.3,7,0.29862569482878554,0.2769187389045889,2.625,31.97759055878615,2.5
0.44,0.3,8,0.29862569482878554,0.31447276024470544,3.0250000000000004,55.67580545614947,2.875
0.44,0.3,9,0.29862569482878554,0.3501430060845626,3.4250000000000003,91.09749247445696,3.25
0.44,0.3,10,0.29862569482878554,0.3843461748764652,3.825,141.91101090100472,3.625
0.44,0.3,11,0.29862569482878554,0.4172970035301861,4.25,212.3409679702029,4.025
0.44,0.3,12,0.29862569482878554,0.4490478504424579,4.65,307.355892385844,4.4
0.45,0.05,3,0.25309492678985485,0.109044682616137,1.125,1.2171185120163595,1.075
0.45,0.05,4,0.25309492678985485,0.1636087092397462,1.5,3.8438353561349583,1.4500000000000002
0.45,0.05,5,0.25309492678985485,0.2130578764034945,1.9000000000000001,9.4020953109334,1.8
0.45,0.05,6,0.25309492678985485,0.2576859945909346,2.3000000000000003,19.655113653818646,2.1750000000000003
0.45,0.05,7,0.25309492678985485,0.2988477759702074,2.7,36.905306458261165,2.5500000000000003
0.45,0.05,8,0.25309492678985485,0.3375585610740116,3.1,63.990951485904546,2.95
0.45,0.05,9,0.25309492678985485,0.37413435806193573,3.5250000000000004,104.41470766643968,3.325
0.45,0.05,10,0.25309492678985485,0.4091777098485826,3.9250000000000003,162.25957667985116,3.725
0.45,0.05,11,0.25309492678985485,0.4428498146578485,4.3500000000000005,242.36834160259772,4.125
0.45,0.05,12,0.25309492678985485,0.4754245332434405,4.75,350.26469595957724,4.525
0.45,0.060000000000000005,3,0.2544616753048914,0.10814889514943611,1.125,1.207507116890443,1.075
0.45,0.060000000000000005,4,0.2544616753048914,0.16271810365054135,1.5,3.8219366037591294,1.4500000000000002
0.45,0.060000000000000005,5,0.2544616753048914,0.21217049950813419,1.9000000000000001,9.361984517237422,1.8
0.45,0.060000000000000005,6,0.2544616753048914,0.2567937145339211,2.3000000000000003,19.585325307418884,2.1750000000000003
0.45,0.060000000000000005,7,0.2544616753048914,0.2979467712808288,2.7,36.7923794085421,2.5500000000000003
0.45,0.060000000000000005,8,0.2544616753048914,0.3366488048907479,3.1,63.81342253478462,2.95
0.45,0.060000000000000005,9,0.2544616753048914,0.3732153256916397,3.5250000000000004,104.15560649244624,3.325
0.45,0.060000000000000005,10,0.2544616753048914,0.40825248052931606,3.9250000000000003,161.88648622522172,3.725
0.45,0.060000000000000005,11,0.2544616753048914,0.44191836381294486,4.3500000000000005,241.84864853604293,4.125
0.45,0.060000000000000005,12,0.2544616753048914,0.47448873571097827,4.75,349.56049706301684,4.525
0.45,0.07,3,0.2560803851998367,0.1070884564553043,1.125,1.1961581663936236,1.075
0.45,0.07,4,0.2560803851998367,0.16166386754406026,1.5,3.7960541320383476,1.4500000000000002
0.45,0.07,5,0.2560803851998367,0.21112005052433788,1.9000000000000001,9.314571805860504,1.8
0.45,0.07,6,0.2560803851998367,0.2557373550015718,2.3000000000000003,19.502812742538513,2.1750000000000003
0.45,0.07,7,0.2560803851998367,0.29687996740589756,2.7,36.65859234740984,2.575
0.45,0.07,8,0.2560803851998367,0.3355715431422349,3.1,63.60343081255814,2.95
0.45,0.07,9,0.2560803851998367,0.37212698522969107,3.5250000000000004,103.84908549446482,3.325
0.45,0.07,10,0.2560803851998367,0.4071567457249259,3.9250000000000003,161.44504364317913,3.725
0.45,0.07,11,0.2560803851998367,0.4408152036361187,4.3500000000000005,241.2336677208539,4.125
0.45,0.07,12,0.2560803851998367,0.4733803938062592,4.75,348.7270970005266,4.525
0.45,0.08,3,0.2579522588184445,0.10586294615393907,1.125,1.1830828083489013,1.075
0.45,0.08,4,0.2579522588184445,0.1604456211325696,1.5,3.766199625932412,1.4500000000000002
0.45,0.08,5,0.2579522588184445,0.20990613632777796,1.9000000000000001,9.259875740516794,1.8
0.45,0.08,6,0.2579522588184445,0.25451646532486394,2.3000000000000003,19.407598058333825,2.1750000000000003
0.45,0.08,7,0.2579522588184445,0.29564684717606665,2.7,36.49969775591922,2.575
0.45,0.08,8,0.2579522588184445,0.33432620119836676,3.1,63.36098365056409,2.95
0.45,0.08,9,0.2579522588184445,0.3708687054393266,3.5250000000000004,103.49513354182258,3.325
0.45,0.08,10,0.2579522588184445,0.40588983926524114,3.9250000000000003,160.9351966554189,3.725
0.45,0.08,11,0.2579522588184445,0.43953963299775733,4.3500000000000005,240.52328635201064,4.125
0.45,0.08,12,0.2579522588184445,0.47209878447098547,4.75,347.7642994416198,4.525
0.45,0.09,3,0.26007823453727985,0.10447227451298749,1.125,1.168111646606294,1.1
0.45,0.09,4,0.26007823453727985,0.15906332259553188,1.5,3.732397096808928,1.4500000000000002
0.45,0.09,5,0.26007823453727985,0.2085287009180762,1.9000000000000001,9.197936835961901,1.8
0.45,0.09,6,0.26007823453727985,0.2531309239130441,2.3000000000000003,19.299739775107586,2.1750000000000003
0.45,0.09,7,0.26007823453727985,0.2942472128391519,2.7,36.31963327962881,2.575
0.45,0.09,8,0.26007823453727985,0.332912515422218,3.1,63.08617259010017,2.95
0.45,0.09,9,0.26007823453727985,0.36944015881391407,3.5250000000000004,103.09132200555433,3.35
0.45,0.09,10,0.26007823453727985,0.40445139384604645,3.9250000000000003,160.35705742607828,3.725
0.45,0.09,11,0.26007823453727985,0.438091245589055,4.3500000000000005,239.71761368261227,4.125
0.45,0.09,12,0.26007823453727985,0.4706434765702667,4.75,346.67220115226627,4.525
0.45,0.1,3,0.26245875351214537,0.10291688390884204,1.125,1.1500729258245244,1.1
0.45,0.1,4,0.26245875351214537,0.157517470058696,1.5,3.694688052187388,1.4500000000000002
0.45,0.1,5,0.26245875351214537,0.20698822842227746,1.9000000000000001,9.128562730882463,1.8250000000000002
0.45,0.1,6,0.26245875351214537,0.25158114213906624,2.3000000000000003,19.179349193950355,2.1750000000000003
0.45,0.1,7,0.26245875351214537,0.2926813906333332,2.7,36.118557897934664,2.575
0.45,0.1,8,0.26245875351214537,0.33133073825463366,3.1,62.77921492489777,2.95
0.45,0.1,9,0.26245875351214537,0.36784152769488154,3.5250000000000004,102.6316950091609,3.35
0.45,0.1,10,0.26245875351214537,0.40284154757685336,3.9250000000000003,159.71098927947511,3.725
0.45,0.1,11,0.26245875351214537,0.4364701373299627,4.3500000000000005,238.81710167819728,4.125
0.45,0.1,12,0.26245875351214537,0.4690145386509746,4.75,345.4513552404438,4.525
0.45,0.11,3,0.26509347122780114,0.10119799535987875,1.125,1.1302023276295379,1.1
0.45,0.11,4,0.26509347122780114,0.15580934874253177,1.5,3.6531376898863455,1.4500000000000002
0.45,0.11,5,0.26509347122780114,0.20528599178616422,1.9000000000000001,9.049189876365645,1.8250000000000002
0.45,0.11,6,0.26509347122780114,0.2498683144312246,2.3000000000000003,19.045505765228626,2.2
0.45,0.11,7,0.26509347122780114,0.29095048198755163,2.7,35.89674855920678,2.575
0.45,0.11,8,0.26509347122780114,0.3295818902402033,3.1,62.440504002294254,2.95
0.45,0.11,9,0.26509347122780114,0.3660737577610214,3.5250000000000004,102.12435078873862,3.35
0.45,0.11,10,0.26509347122780114,0.4010611981093635,3.9250000000000003,158.99771202483544,3.725
0.45,0.11,11,0.26509347122780114,0.43467716167145837,4.3500000000000005,237.82269175673147,4.125
0.45,0.11,12,0.26509347122780114,0.4672127947446128,4.75,344.1029699099734,4.525
0.45,0.12000000000000001,3,0.2679809093975662,0.09931790266635643,1.125,1.108548153782728,1.1
0.45,0.12000000000000001,4,0.2679809093975662,0.1539413258102032,1.5,3.6078421155740767,1.4500000000000002
0.45,0.12000000000000001,5,0.2679809093975662,0.2034243498551215,1.9000000000000001,8.962620579738982,1.8250000000000002
0.45,0.12000000000000001,6,0.2679809093975662,0.24799471744917853,2.3000000000000003,18.89553097793692,2.2
0.45,0.12000000000000001,7,0.2679809093975662,0.28905666437003075,2.7,35.65463914023131,2.575
0.45,0.12000000000000001,8,0.2679809093975662,0.3276680621211145,3.1,62.07066854205258,2.95
0.45,0.12000000000000001,9,0.2679809093975662,0.3641388621277513,3.5250000000000004,101.57017781048151,3.35
0.45,0.12000000000000001,10,0.2679809093975662,0.39911230764653766,3.9250000000000003,158.21842658988706,3.725
0.45,0.12000000000000001,11,0.2679809093975662,0.43271423616333055,4.3500000000000005,236.73598868901104,4.125
0.45,0.12000000000000001,12,0.2679809093975662,0.4652401316259892,4.75,342.6291442836745,4.525
0.45,0.13,3,0.27111804795524164,0.09728031280237397,1.125,1.0851779231603695,1.1
0.45,0.13,4,0.27111804795524164,0.15191719153793537,1.5,3.5589364707809286,1.4500000000000002
0.45,0.13,5,0.27111804795524164,0.20140709166024148,1.9000000000000001,8.869101416452029,1.8250000000000002
0.45,0.13,6,0.27111804795524164,0.24596405735576826,2.3000000000000003,18.73344443851243,2.2
0.45,0.13,7,0.27111804795524164,0.28700354095283476,2.7,35.39286484451562,2.575
0.45,0.13,8,0.27111804795524164,0.3255927662816528,3.1,61.67064038528601,2.95
0.45,0.13,9,0.27111804795524164,0.3620402754506353,3.5250000000000004,100.97051380303,3.35
0.45,0.13,10,0.27111804795524164,0.39699825829035207,3.9250000000000003,157.3749579283007,3.725
0.45,0.13,11,0.27111804795524164,0.4305846998121655,4.3500000000000005,235.55946033591036,4.125
0.45,0.13,12,0.27111804795524164,0.4630998570925776,4.75,341.03313963176873,4.525
0.45,0.14,3,0.27449986411769645,0.09509072476549033,1.125,1.0601826587875371,1.1
0.45,0.14,4,0.27449986411769645,0.14974253895888104,1.5,3.5066036861424155,1.4500000000000002
0.45,0.14,5,0.27449986411769645,0.1992398202579804,1.9000000000000001,8.768969734027161,1.8250000000000002
0.45,0.14,6,0.27449986411769645,0.24378185772905556,2.3000000000000003,18.559812913209015,2.2
0.45,0.14,7,0.27449986411769645,0.2847965317912162,2.7,35.112310726394604,2.575
0.45,0.14,8,0.27449986411769645,0.3233613303542203,3.1,61.241728737191096,2.95
0.45,0.14,9,0.27449986411769645,0.35978325093598645,3.5250000000000004,100.32725792655363,3.35
0.45,0.14,10,0.27449986411769645,0.3947242506885891,3.9250000000000003,156.45605067320776,3.75
0.45,0.14,11,0.27449986411769645,0.42829371423718193,4.3500000000000005,234.2966580184033,4.125
0.45,0.14,12,0.27449986411769645,0.46079710230619914,4.75,339.319679103164,4.525
0.45,0.15000000000000002,3,0.27811883643312,0.09275682963302549,1.125,1.0336812332812149,1.1
0.45,0.15000000000000002,4,0.27811883643312,0.14742516462271715,1.5,3.4510833358759085,1.4500000000000002
0.45,0.15000000000000002,5,0.27811883643312,0.1969303589360701,1.9000000000000001,8.662671048567379,1.8250000000000002
0.45,0.15000000000000002,6,0.27811883643312,0.241455871090696,2.3000000000000003,18.375390187324573,2.2
0.45,0.15000000000000002,7,0.27811883643312,0.28244328961823384,2.7,34.8141617614318,2.575
0.45,0.15000000000000002,8,0.27811883643312,0.32098131617574754,3.1,60.78569704451275,2.95
0.45,0.15000000000000002,9,0.27811883643312,0.35737528349065145,3.5250000000000004,99.64298741146305,3.35
0.45,0.15000000000000002,10,0.27811883643312,0.39229772925003253,3.9250000000000003,155.470313515687,3.75
0.45,0.15000000000000002,11,0.27811883643312,0.4258486919002774,4.3500000000000005,232.9524467175881,4.125
0.45,0.15000000000000002,12,0.27811883643312,0.458339251491269,4.75,337.4952614771157,4.525
0.45,0.16,3,0.28196444644101626,0.09028890217911441,1.125,1.0058243776881859,1.1
0.45,0.16,4,0.28196444644101626,0.14497546063933434,1.5,3.392679773850994,1.4500000000000002
0.45,0.16,5,0.28196444644101626,0.19448915004917383,1.9000000000000001,8.55077526008255,1.8250000000000002
0.45,0.16,6,0.28196444644101626,0.23899648439448884,2.3000000000000003,18.181145951687217,2.2
0.45,0.16,7,0.28196444644101626,0.27995411065184583,2.7,34.49995027716481,2.575
0.45,0.16,8,0.28196444644101626,0.3184629345258633,3.1,60.30483619882873,2.95
0.45,0.16,9,0.28196444644101626,0.354826529397893,3.5250000000000004,98.92106930667644,3.35
0.45,0.16,10,0.28196444644101626,0.3897288043127302,3.9250000000000003,154.42988856939246,3.75
0.45,0.16,11,0.28196444644101626,0.4232597217343838,4.3500000000000005,231.51627232542108,4.15
0.45,0.16,12,0.28196444644101626,0.4557363693020573,4.75,335.5684646542662,4.525
0.45,0.16999999999999998,3,0.2860227279102721,0.08770014022226931,1.125,0.9767978057961817,1.1
0.45,0.16999999999999998,4,0.2860227279102721,0.14240675388102406,1.5,3.331768416444061,1.4500000000000002
0.45,0.16999999999999998,5,0.2860227279102721,0.19192960231340314,1.9000000000000001,8.433989532977742,1.8250000000000002
0.45,0.16999999999999998,6,0.2860227279102721,0.23641707423629385,2.3000000000000003,17.978289158845545,2.2
0.45,0.16999999999999998,7,0.2860227279102721,0.277342296105626,2.7,34.17159479123284,2.575
0.45,0.16999999999999998,8,0.2860227279102721,0.3158194112793321,3.1,59.79126491604276,2.975
0.45,0.16999999999999998,9,0.2860227279102721,0.35215017797529313,3.5250000000000004,98.16575386961814,3.35
0.45,0.16999999999999998,10,0.2860227279102721,0.3870306266563145,3.9250000000000003,153.3408145526144,3.75
0.45,0.16999999999999998,11,0.2860227279102721,0.4205399474039341,4.3500000000000005,229.99777733919882,4.15
0.45,0.16999999999999998,12,0.2860227279102721,0.4530015810364979,4.75,333.51817789912445,4.55
0.45,0.18,3,0.29027593054308304,0.08500689465704145,1.125,0.9468237793866305,1.1
0.45,0.18,4,0.29027593054308304,0.1397355348642553,1.5,3.2687987783323837,1.4500000000000002
0.45,0.18,5,0.29027593054308304,0.18926832882230135,1.9000000000000001,8.313165167170162,1.8250000000000002
0.45,0.18,6,0.29027593054308304,0.2337342537618528,2.3000000000000003,17.768281201198256,2.2
0.45,0.18,7,0.29027593054308304,0.2746244061315757,2.7,33.83142276364138,2.575
0.45,0.18,8,0.29027593054308304,0.3130672465102498,3.1,59.25501487338811,2.975
0.45,0.18,9,0.29027593054308304,0.3493627164049181,3.5250000000000004,97.3822324701255,3.35
0.45,0.18,10,0.29027593054308304,0.3842196553995281,3.9250000000000003,152.21048919033888,3.75
0.45,0.18,11,0.29027593054308304,0.4177058389622997,4.3500000000000005,228.42110541105262,4.15
0.45,0.18,12,0.29027593054308304,0.45015134634708254,4.75,331.37945834731545,4.55
0.45,0.19,3,0.2947023762418076,0.08222872544961654,1.125,0.9161603944232567,1.1
0.45,0.19,4,0.2947023762418076,0.13698151101008033,1.5,3.204292778747474,1.4500000000000002
0.45,0.19,5,0.2947023762418076,0.1865252099516193,1.9000000000000001,8.189295578065092,1.8250000000000002
0.45,0.19,6,0.2947023762418076,0.23096794488291447,2.3000000000000003,17.55283385871867,2.2
0.45,0.19,7,0.2947023762418076,0.2718203393407246,2.7,33.482169063814176,2.575
0.45,0.19,8,0.2947023762418076,0.3102262993433925,3.1,58.70401350246643,2.975
0.45,0.19,9,0.2947023762418076,0.3464840199992005,3.5250000000000004,96.57664105081213,3.35
0.45,0.19,10,0.2947023762418076,0.3813157513019011,3.9250000000000003,151.0476783525503,3.75
0.45,0.19,11,0.2947023762418076,0.41477728952735443,4.3500000000000005,226.79838144829245,4.15
0.45,0.19,12,0.2947023762418076,0.447205557892459,4.75,329.17743486898064,4.55
0.45,0.2,3,0.29927658461603757,0.07938822249469296,1.125,0.8850979669451453,1.1
0.45,0.2,4,0.29927658461603757,0.13416742247551502,1.5,3.138837048532125,1.4500000000000002
0.45,0.2,5,0.29927658461603757,0.18372321852437726,1.9000000000000001,8.063502864610838,1.8250000000000002
0.45,0.2,6,0.29927658461603757,0.2281412123417285,2.3000000000000003,17.333887534871586,2.2
0.45,0.2,7,0.29927658461603757,0.26895317376309247,2.7,33.12694280552022,2.575
0.45,0.2,8,0.29927658461603757,0.30731963390917655,3.1,58.14312055967543,2.975
0.45,0.2,9,0.29927658461603757,0.3435372025757308,3.5250000000000004,95.75599186243181,3.35
0.45,0.2,10,0.29927658461603757,0.3783420298133747,3.9250000000000003,149.8624222310267,3.75
0.45,0.2,11,0.29927658461603757,0.4117774708328316,4.3500000000000005,225.1435176884443,4.15
0.45,0.2,12,0.29927658461603757,0.44418739855728445,4.75,326.930867794391,4.55
0.45,0.21000000000000002,3,0.30396972396635596,0.07651055014164508,1.125,0.8539521872720428,1.1
0.45,0.21000000000000002,4,0.30396972396635596,0.13131857861301033,1.5,3.0730685790347896,1.4500000000000002
0.45,0.21000000000000002,5,0.30396972396635596,0.1808879642456342,1.9000000000000001,7.937011568012555,1.8250000000000002
0.45,0.21000000000000002,6,0.30396972396635596,0.22527981560492857,2.3000000000000003,17.113567194325306,2.2
