Omega_over_gamma,Delta_over_gamma,alpha_over_gamma,y,sigma_min_Mk,abs_det_Mk,diff_norm_from_center
0.2655275,0.08395,0.2758472852720172,0.5978,0.027119016709963004,0.08124541208265859,0.0007574590121182725
0.2655275,0.08395,0.2758472852720172,0.5979,0.02711978325626657,0.0812660290981937,0.0007147018123160571
0.2655275,0.08395,0.2758472852720172,0.598,0.027120807084955526,0.0812874219044107,0.0006840443542393662
0.2655275,0.08395,0.2758472852720172,0.5981,0.027122088201614172,0.08130959104038141,0.0006677242850134271
0.2655275,0.08395,0.2758472852720172,0.5982,0.027123626604487843,0.08133253702339034,0.0006840866937677844
0.2655275,0.08395,0.2758472852720172,0.5982999999999999,0.02712542228448335,0.0813562603489159,0.0007147656602000813
0.2655275,0.08395,0.2758472852720172,0.5983999999999999,0.027127475225172767,0.08138076149061425,0.0007575406087284889
0.2655275,0.08395,0.2758472852720172,0.5985,0.027129785402798343,0.08140604090030684,0.0008104632185030558
0.2655275,0.08395,0.2758472852720172,0.5986,0.027132352786275647,0.08143209900796992,0.0008716768670865114
0.2655275,0.08395,0.2758472852720172,0.5987,0.027135177337200406,0.08145893622172931,0.0009395586268943074
